idstatefrom,idaction,idstateto,idoutcome,probability,reward
5,1,4,60,0.017729670307937807,0
5,1,4,61,0.026803622286794327,0
5,1,4,62,0.3211622666453102,0
5,1,4,63,0.07896040452480396,0
5,1,4,64,0.15268790611728228,0
5,1,4,65,0.2105245900767993,0
5,1,4,66,0.03096188941007087,0
5,1,4,67,0.13361722960480676,0
5,1,4,68,0.004924928348838657,0
5,1,4,69,0.1421761257879372,0
5,1,4,70,0.018872770548252264,0
5,1,4,71,0.18951775449522187,0
5,1,4,72,0.07602694613142796,0
5,1,4,73,0.2368436572427486,0
5,1,4,74,0.10746286758630029,0
5,1,4,75,0.03469208813324015,0
5,1,4,76,0.04771929502591881,0
5,1,4,77,0.051018007902366797,0
5,1,4,78,0.025522413971790867,0
5,1,4,79,0.4720511926211353,0
5,1,4,80,0.15592901833754028,0
5,1,4,81,0.10017920325449878,0
5,1,4,82,0.16238410801864214,0
5,1,4,83,0.06805089551993333,0
5,1,4,84,0.2646636820295594,0
5,1,4,85,0.11736435131109023,0
5,1,4,86,0.16582602779528968,0
5,1,4,87,0.08493934908891722,0
5,1,4,88,0.04556271965057329,0
5,1,4,89,0.007223724735676858,0
5,1,4,90,0.44584536470013103,0
5,1,4,91,0.1284973240167491,0
5,1,4,92,0.0188739180079922,0
5,1,4,93,0.26380493947962824,0
5,1,4,94,0.2295841830961287,0
5,1,4,95,0.11178256760788724,0
5,1,4,96,0.5290914308302583,0
5,1,4,97,0.14142066558259186,0
5,1,4,98,0.27465532112142094,0
5,1,4,99,0.043247783621554965,0
5,1,5,0,0.28462838882216057,0
5,1,5,1,0.08162449700219539,0
5,1,5,2,0.21070675658909127,0
5,1,5,3,0.02788281205904709,0
5,1,5,4,0.16039417846112242,0
5,1,5,5,0.24611101934119192,0
5,1,5,6,0.07415342209997995,0
5,1,5,7,0.019040450512001376,0
5,1,5,8,0.2688628453358173,0
5,1,5,9,0.2864562384914491,0
5,1,5,10,0.32646994778566335,0
5,1,5,11,0.30440660055377494,0
5,1,5,12,0.20097777359260666,0
5,1,5,13,0.25015530589956847,0
5,1,5,14,0.38204069224699416,0
5,1,5,15,0.5500711885560539,0
5,1,5,16,0.4656941955342137,0
5,1,5,17,0.26543259913632383,0
5,1,5,18,0.10437798958120797,0
5,1,5,19,0.5079553749011599,0
5,1,5,20,0.23545702767793214,0
5,1,5,21,0.03398924511732232,0
5,1,5,22,0.2056256970848855,0
5,1,5,23,0.21105117502326937,0
5,1,5,24,0.2392557537904401,0
5,1,5,25,0.10687489345543401,0
5,1,5,26,0.2974992929659969,0
5,1,5,27,0.11875627392421281,0
5,1,5,28,0.3720445421608765,0
5,1,5,29,0.2782873082790546,0
5,1,5,30,0.10711244572312759,0
5,1,5,31,0.02727140695697842,0
5,1,5,32,0.1531916137620254,0
5,1,5,33,0.3197016959886039,0
5,1,5,34,0.2762403532035659,0
5,1,5,35,0.1983655288288505,0
5,1,5,36,0.33482814797552884,0
5,1,5,37,0.24097536183545512,0
5,1,5,38,0.12425621813048274,0
5,1,5,39,0.3040107777942013,0
5,1,5,40,0.0799575169948863,0
5,1,5,41,0.630563916415941,0
5,1,5,42,0.5754573908342571,0
5,1,5,43,0.5654861143941685,0
5,1,5,44,0.24404127050222696,0
5,1,5,45,0.20053275551596655,0
5,1,5,46,0.2515156331815347,0
5,1,5,47,0.3994488501685542,0
5,1,5,48,0.573451991631696,0
5,1,5,49,0.32341810740371224,0
5,1,5,50,0.23000605575353236,0
5,1,5,51,0.1453561828153368,0
5,1,5,52,0.15106762459197606,0
5,1,5,53,0.40521447566194274,0
5,1,5,54,0.33148976291484894,0
5,1,5,55,0.432690323415881,0
5,1,5,56,0.2353706445430721,0
5,1,5,57,0.12215524595250653,0
5,1,5,58,0.18920620999808077,0
5,1,5,59,0.29031109981859177,0
5,1,5,60,0.1993512002295778,0
5,1,5,61,0.2837875761981676,0
5,1,5,62,0.16515399660858682,0
5,1,5,63,0.23099553509608411,0
5,1,5,64,0.4680509496271905,0
5,1,5,65,0.399332075833628,0
5,1,5,66,0.26506160982198773,0
5,1,5,67,0.13062017033471565,0
5,1,5,68,0.2939800084533653,0
5,1,5,69,0.10917344590014944,0
5,1,5,70,0.1391700348691018,0
5,1,5,71,0.4814506758386836,0
5,1,5,72,0.3196384103516523,0
5,1,5,73,0.20194156389288284,0
5,1,5,74,0.24373141388688435,0
5,1,5,75,0.3452568359739379,0
5,1,5,76,0.5562110765646647,0
5,1,5,77,0.3450375759195947,0
5,1,5,78,0.27452465245640245,0
5,1,5,79,0.09262425618070565,0
5,1,5,80,0.4900555313879294,0
5,1,5,81,0.23248914239715474,0
5,1,5,82,0.2978241906431201,0
5,1,5,83,0.2115336312420798,0
5,1,5,84,0.3304181280645274,0
5,1,5,85,0.27892571743329175,0
5,1,5,86,0.1301505309798536,0
5,1,5,87,0.1914436453343117,0
5,1,5,88,0.27838231838101535,0
5,1,5,89,0.27956860715621495,0
5,1,5,90,0.1608095412481381,0
5,1,5,91,0.14197050428179978,0
5,1,5,92,0.2287620486226739,0
5,1,5,93,0.19598017388672653,0
5,1,5,94,0.36297885818051273,0
5,1,5,95,0.407838780737022,0
5,1,5,96,0.16514614626707033,0
5,1,5,97,0.09156531491692856,0
5,1,5,98,0.29386156812912756,0
5,1,5,99,0.28736482717811307,0
5,1,6,0,0.578342634405131,0
5,1,6,1,0.8562467903118056,0
5,1,6,2,0.6259063702617937,0
5,1,6,3,0.963272141747369,0
5,1,6,4,0.7961164342814084,0
5,1,6,5,0.7225879121528542,0
5,1,6,6,0.49276434659971835,0
5,1,6,7,0.9233353345934978,0
5,1,6,8,0.6275393748105191,0
5,1,6,9,0.5646926065753958,0
5,1,6,10,0.31433056084925676,0
5,1,6,11,0.6818483638379523,0
5,1,6,12,0.5037337397255652,0
5,1,6,13,0.6875331649438983,0
5,1,6,14,0.5729501486136823,0
5,1,6,15,0.3819509524616956,0
5,1,6,16,0.4283303076997725,0
5,1,6,17,0.72269077137626,0
5,1,6,18,0.8112277960548763,0
5,1,6,19,0.48564942067938055,0
5,1,6,20,0.5172683167654912,0
5,1,6,21,0.8532784705610501,0
5,1,6,22,0.7747906951058203,0
5,1,6,23,0.6348472587939926,0
5,1,6,24,0.6799990995577339,0
5,1,6,25,0.8705547502772594,0
5,1,6,26,0.6678202544236452,0
5,1,6,27,0.7287799907007305,0
5,1,6,28,0.6103744692575118,0
5,1,6,29,0.6905569953131616,0
5,1,6,30,0.7636876815802216,0
5,1,6,31,0.8496688964827013,0
5,1,6,32,0.8376050962234913,0
5,1,6,33,0.6411727446378742,0
5,1,6,34,0.3110423043675858,0
5,1,6,35,0.40951021040318925,0
5,1,6,36,0.47547065616940165,0
5,1,6,37,0.5089207104158051,0
5,1,6,38,0.27905981778522315,0
5,1,6,39,0.5433385428324823,0
5,1,6,40,0.7414033045417946,0
5,1,6,41,0.24316275160523493,0
5,1,6,42,0.38372816642541313,0
5,1,6,43,0.3570338513894474,0
5,1,6,44,0.678398883195733,0
5,1,6,45,0.6247177761467931,0
5,1,6,46,0.6924844809354181,0
5,1,6,47,0.46307088510079986,0
5,1,6,48,0.4203500086921922,0
5,1,6,49,0.6319657015712619,0
5,1,6,50,0.7186323794545303,0
5,1,6,51,0.5038361304886477,0
5,1,6,52,0.8411760225607047,0
5,1,6,53,0.5675286051721883,0
5,1,6,54,0.6151914450800409,0
5,1,6,55,0.5322566764538628,0
5,1,6,56,0.6999814422818276,0
5,1,6,57,0.7826714283749243,0
5,1,6,58,0.6793765096800405,0
5,1,6,59,0.6572107595769415,0
5,1,6,60,0.7829191294624844,0
5,1,6,61,0.689408801515038,0
5,1,6,62,0.513683736746103,0
5,1,6,63,0.690044060379112,0
5,1,6,64,0.37926114425552726,0
5,1,6,65,0.3901433340895728,0
5,1,6,66,0.7039765007679414,0
5,1,6,67,0.7357626000604776,0
5,1,6,68,0.7010950631977959,0
5,1,6,69,0.7486504283119133,0
5,1,6,70,0.841957194582646,0
5,1,6,71,0.3290315696660945,0
5,1,6,72,0.6043346435169198,0
5,1,6,73,0.5612147788643687,0
5,1,6,74,0.6488057185268153,0
5,1,6,75,0.6200510758928218,0
5,1,6,76,0.39606962840941645,0
5,1,6,77,0.6039444161780384,0
5,1,6,78,0.6999529335718067,0
5,1,6,79,0.4353245511981591,0
5,1,6,80,0.3540154502745303,0
5,1,6,81,0.6673316543483465,0
5,1,6,82,0.5397917013382377,0
5,1,6,83,0.7204154732379868,0
5,1,6,84,0.4049181899059131,0
5,1,6,85,0.6037099312556181,0
5,1,6,86,0.7040234412248567,0
5,1,6,87,0.7236170055767711,0
5,1,6,88,0.6760549619684114,0
5,1,6,89,0.7132076681081082,0
5,1,6,90,0.393345094051731,0
5,1,6,91,0.729532171701451,0
5,1,6,92,0.7523640333693339,0
5,1,6,93,0.5402148866336454,0
5,1,6,94,0.4074369587233585,0
5,1,6,95,0.48037865165509086,0
5,1,6,96,0.30576242290267125,0
5,1,6,97,0.7670140195004796,0
5,1,6,98,0.4314831107494515,0
5,1,6,99,0.669387389200332,0
6,0,5,0,1,5
6,0,5,1,1,5
6,0,5,2,1,5
6,0,5,3,1,5
6,0,5,4,1,5
6,0,5,5,1,5
6,0,5,6,1,5
6,0,5,7,1,5
6,0,5,8,1,5
6,0,5,9,1,5
6,0,5,10,1,5
6,0,5,11,1,5
6,0,5,12,1,5
6,0,5,13,1,5
6,0,5,14,1,5
6,0,5,15,1,5
6,0,5,16,1,5
6,0,5,17,1,5
6,0,5,18,1,5
6,0,5,19,1,5
6,0,5,20,1,5
6,0,5,21,1,5
6,0,5,22,1,5
6,0,5,23,1,5
6,0,5,24,1,5
6,0,5,25,1,5
6,0,5,26,1,5
6,0,5,27,1,5
6,0,5,28,1,5
6,0,5,29,1,5
6,0,5,30,1,5
6,0,5,31,1,5
6,0,5,32,1,5
6,0,5,33,1,5
6,0,5,34,1,5
6,0,5,35,1,5
6,0,5,36,1,5
6,0,5,37,1,5
6,0,5,38,1,5
6,0,5,39,1,5
6,0,5,40,1,5
6,0,5,41,1,5
6,0,5,42,1,5
6,0,5,43,1,5
6,0,5,44,1,5
6,0,5,45,1,5
6,0,5,46,1,5
6,0,5,47,1,5
6,0,5,48,1,5
6,0,5,49,1,5
6,0,5,50,1,5
6,0,5,51,1,5
6,0,5,52,1,5
6,0,5,53,1,5
6,0,5,54,1,5
6,0,5,55,1,5
6,0,5,56,1,5
6,0,5,57,1,5
6,0,5,58,1,5
6,0,5,59,1,5
6,0,5,60,1,5
6,0,5,61,1,5
6,0,5,62,1,5
6,0,5,63,1,5
6,0,5,64,1,5
6,0,5,65,1,5
6,0,5,66,1,5
6,0,5,67,1,5
6,0,5,68,1,5
6,0,5,69,1,5
6,0,5,70,1,5
6,0,5,71,1,5
6,0,5,72,1,5
6,0,5,73,1,5
6,0,5,74,1,5
6,0,5,75,1,5
6,0,5,76,1,5
6,0,5,77,1,5
6,0,5,78,1,5
6,0,5,79,1,5
6,0,5,80,1,5
6,0,5,81,1,5
6,0,5,82,1,5
6,0,5,83,1,5
6,0,5,84,1,5
6,0,5,85,1,5
6,0,5,86,1,5
6,0,5,87,1,5
6,0,5,88,1,5
6,0,5,89,1,5
6,0,5,90,1,5
6,0,5,91,1,5
6,0,5,92,1,5
6,0,5,93,1,5
6,0,5,94,1,5
6,0,5,95,1,5
6,0,5,96,1,5
6,0,5,97,1,5
6,0,5,98,1,5
6,0,5,99,1,5
6,1,5,0,0.13702897677270842,0
6,1,5,1,0.062128712685999045,0
6,1,5,2,0.16338687314911501,0
6,1,5,3,0.008845046193583858,0
6,1,5,4,0.04348938725746925,0
6,1,5,5,0.03130106850595385,0
6,1,5,6,0.4330822313003017,0
6,1,5,7,0.05762421489450092,0
6,1,5,8,0.10359777985366359,0
6,1,5,9,0.14885115493315518,0
6,1,5,10,0.35919949136507984,0
6,1,5,11,0.013745035608272754,0
6,1,5,12,0.2952884866818282,0
6,1,5,13,0.062311529156533194,0
6,1,5,14,0.04500915913932361,0
6,1,5,15,0.06797785898225048,0
6,1,5,16,0.10597549676601375,0
6,1,5,17,0.011876629487416157,0
6,1,5,18,0.08439421436391574,0
6,1,5,19,0.00639520441945956,0
6,1,5,20,0.24727465555657652,0
6,1,5,21,0.11273228432162766,0
6,1,5,22,0.019583607809294253,0
6,1,5,23,0.15410156618273796,0
6,1,5,24,0.08074514665182601,0
6,1,5,25,0.0225703562673067,0
6,1,5,26,0.034680452610357855,0
6,1,5,27,0.15246373537505675,0
6,1,5,28,0.01758098858161179,0
6,1,5,29,0.031155696407783817,0
6,1,5,30,0.1291998726966508,0
6,1,5,31,0.12305969656032037,0
6,1,5,32,0.009203290014483282,0
6,1,5,33,0.039125559373521857,0
6,1,5,34,0.41271734242884833,0
6,1,5,35,0.3921242607679603,0
6,1,5,36,0.18970119585506967,0
6,1,5,37,0.25010392774873963,0
6,1,5,38,0.596683964084294,0
6,1,5,39,0.15265067937331653,0
6,1,5,40,0.1786391784633191,0
6,1,5,41,0.1262733319788241,0
6,1,5,42,0.0408144427403299,0
6,1,5,43,0.0774800342163842,0
6,1,5,44,0.07755984630204006,0
6,1,5,45,0.17474946833724028,0
6,1,5,46,0.05599988588304713,0
6,1,5,47,0.13748026473064595,0
6,1,5,48,0.006197999676111835,0
6,1,5,49,0.044616191025025925,0
6,1,5,50,0.051361564791937334,0
6,1,5,51,0.3508076866960153,0
6,1,5,52,0.007756352847319261,0
6,1,5,53,0.027256919165868976,0
6,1,5,54,0.0533187920051103,0
6,1,5,55,0.035053000130256196,0
6,1,5,56,0.06464791317510032,0
6,1,5,57,0.0951733256725692,0
6,1,5,58,0.13141728032187866,0
6,1,5,59,0.05247814060446665,0
6,1,5,60,0.017729670307937807,0
6,1,5,61,0.026803622286794327,0
6,1,5,62,0.3211622666453102,0
6,1,5,63,0.07896040452480396,0
6,1,5,64,0.15268790611728228,0
6,1,5,65,0.2105245900767993,0
6,1,5,66,0.03096188941007087,0
6,1,5,67,0.13361722960480676,0
6,1,5,68,0.004924928348838657,0
6,1,5,69,0.1421761257879372,0
6,1,5,70,0.018872770548252264,0
6,1,5,71,0.18951775449522187,0
6,1,5,72,0.07602694613142796,0
6,1,5,73,0.2368436572427486,0
6,1,5,74,0.10746286758630029,0
6,1,5,75,0.03469208813324015,0
6,1,5,76,0.04771929502591881,0
6,1,5,77,0.051018007902366797,0
6,1,5,78,0.025522413971790867,0
6,1,5,79,0.4720511926211353,0
6,1,5,80,0.15592901833754028,0
6,1,5,81,0.10017920325449878,0
6,1,5,82,0.16238410801864214,0
6,1,5,83,0.06805089551993333,0
6,1,5,84,0.2646636820295594,0
6,1,5,85,0.11736435131109023,0
6,1,5,86,0.16582602779528968,0
6,1,5,87,0.08493934908891722,0
6,1,5,88,0.04556271965057329,0
6,1,5,89,0.007223724735676858,0
6,1,5,90,0.44584536470013103,0
6,1,5,91,0.1284973240167491,0
6,1,5,92,0.0188739180079922,0
6,1,5,93,0.26380493947962824,0
6,1,5,94,0.2295841830961287,0
6,1,5,95,0.11178256760788724,0
6,1,5,96,0.5290914308302583,0
6,1,5,97,0.14142066558259186,0
6,1,5,98,0.27465532112142094,0
6,1,5,99,0.043247783621554965,0
6,1,6,0,0.28462838882216057,0
6,1,6,1,0.08162449700219539,0
6,1,6,2,0.21070675658909127,0
6,1,6,3,0.02788281205904709,0
6,1,6,4,0.16039417846112242,0
6,1,6,5,0.24611101934119192,0
6,1,6,6,0.07415342209997995,0
6,1,6,7,0.019040450512001376,0
6,1,6,8,0.2688628453358173,0
6,1,6,9,0.2864562384914491,0
6,1,6,10,0.32646994778566335,0
6,1,6,11,0.30440660055377494,0
6,1,6,12,0.20097777359260666,0
6,1,6,13,0.25015530589956847,0
6,1,6,14,0.38204069224699416,0
6,1,6,15,0.5500711885560539,0
6,1,6,16,0.4656941955342137,0
6,1,6,17,0.26543259913632383,0
6,1,6,18,0.10437798958120797,0
6,1,6,19,0.5079553749011599,0
6,1,6,20,0.23545702767793214,0
6,1,6,21,0.03398924511732232,0
6,1,6,22,0.2056256970848855,0
6,1,6,23,0.21105117502326937,0
6,1,6,24,0.2392557537904401,0
6,1,6,25,0.10687489345543401,0
6,1,6,26,0.2974992929659969,0
6,1,6,27,0.11875627392421281,0
6,1,6,28,0.3720445421608765,0
6,1,6,29,0.2782873082790546,0
6,1,6,30,0.10711244572312759,0
6,1,6,31,0.02727140695697842,0
6,1,6,32,0.1531916137620254,0
6,1,6,33,0.3197016959886039,0
6,1,6,34,0.2762403532035659,0
6,1,6,35,0.1983655288288505,0
6,1,6,36,0.33482814797552884,0
6,1,6,37,0.24097536183545512,0
6,1,6,38,0.12425621813048274,0
6,1,6,39,0.3040107777942013,0
6,1,6,40,0.0799575169948863,0
6,1,6,41,0.630563916415941,0
6,1,6,42,0.5754573908342571,0
6,1,6,43,0.5654861143941685,0
6,1,6,44,0.24404127050222696,0
6,1,6,45,0.20053275551596655,0
6,1,6,46,0.2515156331815347,0
6,1,6,47,0.3994488501685542,0
6,1,6,48,0.573451991631696,0
6,1,6,49,0.32341810740371224,0
6,1,6,50,0.23000605575353236,0
6,1,6,51,0.1453561828153368,0
6,1,6,52,0.15106762459197606,0
6,1,6,53,0.40521447566194274,0
6,1,6,54,0.33148976291484894,0
6,1,6,55,0.432690323415881,0
6,1,6,56,0.2353706445430721,0
6,1,6,57,0.12215524595250653,0
6,1,6,58,0.18920620999808077,0
6,1,6,59,0.29031109981859177,0
6,1,6,60,0.1993512002295778,0
6,1,6,61,0.2837875761981676,0
6,1,6,62,0.16515399660858682,0
6,1,6,63,0.23099553509608411,0
6,1,6,64,0.4680509496271905,0
6,1,6,65,0.399332075833628,0
6,1,6,66,0.26506160982198773,0
6,1,6,67,0.13062017033471565,0
6,1,6,68,0.2939800084533653,0
6,1,6,69,0.10917344590014944,0
6,1,6,70,0.1391700348691018,0
6,1,6,71,0.4814506758386836,0
6,1,6,72,0.3196384103516523,0
6,1,6,73,0.20194156389288284,0
6,1,6,74,0.24373141388688435,0
6,1,6,75,0.3452568359739379,0
6,1,6,76,0.5562110765646647,0
6,1,6,77,0.3450375759195947,0
6,1,6,78,0.27452465245640245,0
6,1,6,79,0.09262425618070565,0
6,1,6,80,0.4900555313879294,0
6,1,6,81,0.23248914239715474,0
6,1,6,82,0.2978241906431201,0
6,1,6,83,0.2115336312420798,0
6,1,6,84,0.3304181280645274,0
6,1,6,85,0.27892571743329175,0
6,1,6,86,0.1301505309798536,0
6,1,6,87,0.1914436453343117,0
6,1,6,88,0.27838231838101535,0
6,1,6,89,0.27956860715621495,0
6,1,6,90,0.1608095412481381,0
6,1,6,91,0.14197050428179978,0
6,1,6,92,0.2287620486226739,0
6,1,6,93,0.19598017388672653,0
6,1,6,94,0.36297885818051273,0
6,1,6,95,0.407838780737022,0
6,1,6,96,0.16514614626707033,0
6,1,6,97,0.09156531491692856,0
6,1,6,98,0.29386156812912756,0
6,1,6,99,0.28736482717811307,0
6,1,7,0,0.578342634405131,0
6,1,7,1,0.8562467903118056,0
6,1,7,2,0.6259063702617937,0
6,1,7,3,0.963272141747369,0
6,1,7,4,0.7961164342814084,0
6,1,7,5,0.7225879121528542,0
6,1,7,6,0.49276434659971835,0
6,1,7,7,0.9233353345934978,0
6,1,7,8,0.6275393748105191,0
6,1,7,9,0.5646926065753958,0
6,1,7,10,0.31433056084925676,0
6,1,7,11,0.6818483638379523,0
6,1,7,12,0.5037337397255652,0
6,1,7,13,0.6875331649438983,0
6,1,7,14,0.5729501486136823,0
6,1,7,15,0.3819509524616956,0
6,1,7,16,0.4283303076997725,0
6,1,7,17,0.72269077137626,0
6,1,7,18,0.8112277960548763,0
6,1,7,19,0.48564942067938055,0
6,1,7,20,0.5172683167654912,0
6,1,7,21,0.8532784705610501,0
6,1,7,22,0.7747906951058203,0
6,1,7,23,0.6348472587939926,0
6,1,7,24,0.6799990995577339,0
6,1,7,25,0.8705547502772594,0
6,1,7,26,0.6678202544236452,0
6,1,7,27,0.7287799907007305,0
6,1,7,28,0.6103744692575118,0
6,1,7,29,0.6905569953131616,0
6,1,7,30,0.7636876815802216,0
6,1,7,31,0.8496688964827013,0
6,1,7,32,0.8376050962234913,0
6,1,7,33,0.6411727446378742,0
6,1,7,34,0.3110423043675858,0
6,1,7,35,0.40951021040318925,0
6,1,7,36,0.47547065616940165,0
6,1,7,37,0.5089207104158051,0
6,1,7,38,0.27905981778522315,0
6,1,7,39,0.5433385428324823,0
6,1,7,40,0.7414033045417946,0
6,1,7,41,0.24316275160523493,0
6,1,7,42,0.38372816642541313,0
6,1,7,43,0.3570338513894474,0
6,1,7,44,0.678398883195733,0
6,1,7,45,0.6247177761467931,0
6,1,7,46,0.6924844809354181,0
6,1,7,47,0.46307088510079986,0
6,1,7,48,0.4203500086921922,0
6,1,7,49,0.6319657015712619,0
6,1,7,50,0.7186323794545303,0
6,1,7,51,0.5038361304886477,0
6,1,7,52,0.8411760225607047,0
6,1,7,53,0.5675286051721883,0
6,1,7,54,0.6151914450800409,0
6,1,7,55,0.5322566764538628,0
6,1,7,56,0.6999814422818276,0
6,1,7,57,0.7826714283749243,0
6,1,7,58,0.6793765096800405,0
6,1,7,59,0.6572107595769415,0
6,1,7,60,0.7829191294624844,0
6,1,7,61,0.689408801515038,0
6,1,7,62,0.513683736746103,0
6,1,7,63,0.690044060379112,0
6,1,7,64,0.37926114425552726,0
6,1,7,65,0.3901433340895728,0
6,1,7,66,0.7039765007679414,0
6,1,7,67,0.7357626000604776,0
6,1,7,68,0.7010950631977959,0
6,1,7,69,0.7486504283119133,0
6,1,7,70,0.841957194582646,0
6,1,7,71,0.3290315696660945,0
6,1,7,72,0.6043346435169198,0
6,1,7,73,0.5612147788643687,0
6,1,7,74,0.6488057185268153,0
6,1,7,75,0.6200510758928218,0
6,1,7,76,0.39606962840941645,0
6,1,7,77,0.6039444161780384,0
6,1,7,78,0.6999529335718067,0
6,1,7,79,0.4353245511981591,0
6,1,7,80,0.3540154502745303,0
6,1,7,81,0.6673316543483465,0
6,1,7,82,0.5397917013382377,0
6,1,7,83,0.7204154732379868,0
6,1,7,84,0.4049181899059131,0
6,1,7,85,0.6037099312556181,0
6,1,7,86,0.7040234412248567,0
6,1,7,87,0.7236170055767711,0
6,1,7,88,0.6760549619684114,0
6,1,7,89,0.7132076681081082,0
6,1,7,90,0.393345094051731,0
6,1,7,91,0.729532171701451,0
6,1,7,92,0.7523640333693339,0
6,1,7,93,0.5402148866336454,0
6,1,7,94,0.4074369587233585,0
6,1,7,95,0.48037865165509086,0
6,1,7,96,0.30576242290267125,0
6,1,7,97,0.7670140195004796,0
6,1,7,98,0.4314831107494515,0
6,1,7,99,0.669387389200332,0
7,0,6,0,1,5
7,0,6,1,1,5
7,0,6,2,1,5
7,0,6,3,1,5
7,0,6,4,1,5
7,0,6,5,1,5
7,0,6,6,1,5
7,0,6,7,1,5
7,0,6,8,1,5
7,0,6,9,1,5
7,0,6,10,1,5
7,0,6,11,1,5
7,0,6,12,1,5
7,0,6,13,1,5
7,0,6,14,1,5
7,0,6,15,1,5
7,0,6,16,1,5
7,0,6,17,1,5
7,0,6,18,1,5
7,0,6,19,1,5
7,0,6,20,1,5
7,0,6,21,1,5
7,0,6,22,1,5
7,0,6,23,1,5
7,0,6,24,1,5
7,0,6,25,1,5
7,0,6,26,1,5
7,0,6,27,1,5
7,0,6,28,1,5
7,0,6,29,1,5
7,0,6,30,1,5
7,0,6,31,1,5
7,0,6,32,1,5
7,0,6,33,1,5
7,0,6,34,1,5
7,0,6,35,1,5
7,0,6,36,1,5
7,0,6,37,1,5
7,0,6,38,1,5
7,0,6,39,1,5
7,0,6,40,1,5
7,0,6,41,1,5
7,0,6,42,1,5
7,0,6,43,1,5
7,0,6,44,1,5
7,0,6,45,1,5
7,0,6,46,1,5
7,0,6,47,1,5
7,0,6,48,1,5
7,0,6,49,1,5
7,0,6,50,1,5
7,0,6,51,1,5
7,0,6,52,1,5
7,0,6,53,1,5
7,0,6,54,1,5
7,0,6,55,1,5
7,0,6,56,1,5
7,0,6,57,1,5
7,0,6,58,1,5
7,0,6,59,1,5
7,0,6,60,1,5
7,0,6,61,1,5
7,0,6,62,1,5
7,0,6,63,1,5
7,0,6,64,1,5
7,0,6,65,1,5
7,0,6,66,1,5
7,0,6,67,1,5
7,0,6,68,1,5
7,0,6,69,1,5
7,0,6,70,1,5
7,0,6,71,1,5
7,0,6,72,1,5
7,0,6,73,1,5
7,0,6,74,1,5
7,0,6,75,1,5
7,0,6,76,1,5
7,0,6,77,1,5
7,0,6,78,1,5
7,0,6,79,1,5
7,0,6,80,1,5
7,0,6,81,1,5
7,0,6,82,1,5
7,0,6,83,1,5
7,0,6,84,1,5
7,0,6,85,1,5
7,0,6,86,1,5
7,0,6,87,1,5
7,0,6,88,1,5
7,0,6,89,1,5
7,0,6,90,1,5
7,0,6,91,1,5
7,0,6,92,1,5
7,0,6,93,1,5
7,0,6,94,1,5
7,0,6,95,1,5
7,0,6,96,1,5
7,0,6,97,1,5
7,0,6,98,1,5
7,0,6,99,1,5
7,1,6,0,0.13702897677270842,0
7,1,6,1,0.062128712685999045,0
7,1,6,2,0.16338687314911501,0
7,1,6,3,0.008845046193583858,0
7,1,6,4,0.04348938725746925,0
7,1,6,5,0.03130106850595385,0
7,1,6,6,0.4330822313003017,0
7,1,6,7,0.05762421489450092,0
7,1,6,8,0.10359777985366359,0
7,1,6,9,0.14885115493315518,0
7,1,6,10,0.35919949136507984,0
7,1,6,11,0.013745035608272754,0
7,1,6,12,0.2952884866818282,0
7,1,6,13,0.062311529156533194,0
7,1,6,14,0.04500915913932361,0
7,1,6,15,0.06797785898225048,0
7,1,6,16,0.10597549676601375,0
7,1,6,17,0.011876629487416157,0
7,1,6,18,0.08439421436391574,0
7,1,6,19,0.00639520441945956,0
7,1,6,20,0.24727465555657652,0
7,1,6,21,0.11273228432162766,0
7,1,6,22,0.019583607809294253,0
7,1,6,23,0.15410156618273796,0
7,1,6,24,0.08074514665182601,0
7,1,6,25,0.0225703562673067,0
7,1,6,26,0.034680452610357855,0
7,1,6,27,0.15246373537505675,0
7,1,6,28,0.01758098858161179,0
7,1,6,29,0.031155696407783817,0
7,1,6,30,0.1291998726966508,0
7,1,6,31,0.12305969656032037,0
7,1,6,32,0.009203290014483282,0
7,1,6,33,0.039125559373521857,0
7,1,6,34,0.41271734242884833,0
7,1,6,35,0.3921242607679603,0
7,1,6,36,0.18970119585506967,0
7,1,6,37,0.25010392774873963,0
7,1,6,38,0.596683964084294,0
7,1,6,39,0.15265067937331653,0
7,1,6,40,0.1786391784633191,0
7,1,6,41,0.1262733319788241,0
7,1,6,42,0.0408144427403299,0
7,1,6,43,0.0774800342163842,0
7,1,6,44,0.07755984630204006,0
7,1,6,45,0.17474946833724028,0
7,1,6,46,0.05599988588304713,0
7,1,6,47,0.13748026473064595,0
7,1,6,48,0.006197999676111835,0
7,1,6,49,0.044616191025025925,0
7,1,6,50,0.051361564791937334,0
7,1,6,51,0.3508076866960153,0
7,1,6,52,0.007756352847319261,0
7,1,6,53,0.027256919165868976,0
7,1,6,54,0.0533187920051103,0
7,1,6,55,0.035053000130256196,0
7,1,6,56,0.06464791317510032,0
7,1,6,57,0.0951733256725692,0
7,1,6,58,0.13141728032187866,0
7,1,6,59,0.05247814060446665,0
7,1,6,60,0.017729670307937807,0
7,1,6,61,0.026803622286794327,0
7,1,6,62,0.3211622666453102,0
7,1,6,63,0.07896040452480396,0
7,1,6,64,0.15268790611728228,0
7,1,6,65,0.2105245900767993,0
7,1,6,66,0.03096188941007087,0
7,1,6,67,0.13361722960480676,0
7,1,6,68,0.004924928348838657,0
7,1,6,69,0.1421761257879372,0
